,trial,function,noise,init_gamma,gamma,scorer,value,mi
31,1,line,0.001,17.74167051906388,5.2285620309320455,hsic,0.09338470677585642,5.329691160485032
32,1,line,0.001,17.74167051906388,4.33261013935425,hsic,0.08283295338325003,5.329691160485032
33,1,line,0.001,17.74167051906388,3.590186079572826,hsic,0.07190755548299231,5.329691160485032
34,1,line,0.001,17.74167051906388,2.974981748041514,hsic,0.06107691151101154,5.329691160485032
35,1,line,0.001,17.74167051906388,2.465197124889199,hsic,0.05076605867669668,5.329691160485032
36,1,line,0.001,17.74167051906388,2.042767781201581,hsic,0.04131487662954397,5.329691160485032
37,1,line,0.001,17.74167051906388,1.6927247585130891,hsic,0.03295237355168876,5.329691160485032
38,1,line,0.001,17.74167051906388,1.4026641375740616,hsic,0.025790768566254108,5.329691160485032
39,1,line,0.001,17.74167051906388,1.162307500343196,hsic,0.019837647753229763,5.329691160485032
40,1,line,0.001,17.74167051906388,0.9631377099941828,hsic,0.015020154293155608,5.329691160485032
41,1,line,0.001,17.74167051906388,0.7980971026504906,hsic,0.011213656620617619,5.329691160485032
42,1,line,0.001,17.74167051906388,0.6613373961475919,hsic,0.008268513946019325,5.329691160485032
43,1,line,0.001,17.74167051906388,0.5480124537362374,hsic,0.006031128731688136,5.329691160485032
44,1,line,0.001,17.74167051906388,0.45410655922289545,hsic,0.004358064611592681,5.329691160485032
45,1,line,0.001,17.74167051906388,0.37629211840596005,hsic,0.003123824091552899,5.329691160485032
46,1,line,0.001,17.74167051906388,0.3118117443992779,hsic,0.0022237652476041264,5.329691160485032
47,1,line,0.001,17.74167051906388,0.25838054848767367,hsic,0.0015738043659553821,5.329691160485032
48,1,line,0.001,17.74167051906388,0.21410517415054012,hsic,0.001108315619953855,5.329691160485032
49,1,line,0.001,17.74167051906388,0.17741670519063882,hsic,0.0007772569879737298,5.329691160485032
50,1,line,0.001,17.74167051906388,1774.167051906386,tka,0.9982539209473413,5.329691160485032
51,1,line,0.001,17.74167051906388,1470.1507053991284,tka,0.998552983742002,5.329691160485032
52,1,line,0.001,17.74167051906388,1218.229757036204,tka,0.9988010604524371,5.329691160485032
53,1,line,0.001,17.74167051906388,1009.4772838445693,tka,0.9990068140811924,5.329691160485032
54,1,line,0.001,17.74167051906388,836.4960556187791,tka,0.9991774388735027,5.329691160485032
55,1,line,0.001,17.74167051906388,693.1564110099514,tka,0.9993189076306722,5.329691160485032
56,1,line,0.001,17.74167051906388,574.3790504412872,tka,0.9994361793335527,5.329691160485032
57,1,line,0.001,17.74167051906388,475.95504902730926,tka,0.9995333721513032,5.329691160485032
58,1,line,0.001,17.74167051906388,394.3967115801767,tka,0.9996139063034325,5.329691160485032
59,1,line,0.001,17.74167051906388,326.81398468856685,tka,0.9996806221604316,5.329691160485032
60,1,line,0.001,17.74167051906388,270.81204648002233,tka,0.9997358786235425,5.329691160485032
61,1,line,0.001,17.74167051906388,224.40644511765734,tka,0.9997816350662068,5.329691160485032
62,1,line,0.001,17.74167051906388,185.95277892875808,tka,0.9998195188585126,5.329691160485032
63,1,line,0.001,17.74167051906388,154.08842635156034,tka,0.9998508806283828,5.329691160485032
64,1,line,0.001,17.74167051906388,127.68426087677176,tka,0.9998768399335097,5.329691160485032
65,1,line,0.001,17.74167051906388,105.80463998282916,tka,0.9998983238010095,5.329691160485032
66,1,line,0.001,17.74167051906388,87.67425025626312,tka,0.9999160996851865,5.329691160485032
67,1,line,0.001,17.74167051906388,72.65063384030539,tka,0.9999308034746645,5.329691160485032
68,1,line,0.001,17.74167051906388,60.20142267508103,tka,0.9999429627274901,5.329691160485032
69,1,line,0.001,17.74167051906388,49.885473815275994,tka,0.9999530154252367,5.329691160485032
70,1,line,0.001,17.74167051906388,41.337237347460075,tka,0.999961324954626,5.329691160485032
71,1,line,0.001,17.74167051906388,34.25380297775152,tka,0.9999681922974106,5.329691160485032
72,1,line,0.001,17.74167051906388,28.384166280302086,tka,0.9999738662955734,5.329691160485032
73,1,line,0.001,17.74167051906388,23.520334251677944,tka,0.9999785525146867,5.329691160485032
74,1,line,0.001,17.74167051906388,19.489954992779417,tka,0.9999824209086903,5.329691160485032
75,1,line,0.001,17.74167051906388,16.150210348029734,tka,0.9999856122973523,5.329691160485032
76,1,line,0.001,17.74167051906388,13.382755084977784,tka,0.9999882436290821,5.329691160485032
77,1,line,0.001,17.74167051906388,11.089523282051118,tka,0.9999904121097521,5.329691160485032
78,1,line,0.001,17.74167051906388,9.189253322075416,tka,0.9999921984311974,5.329691160485032
79,1,line,0.001,17.74167051906388,7.614608353268694,tka,0.999993669398977,5.329691160485032
80,1,line,0.001,17.74167051906388,6.309790180055018,tka,0.9999948801926551,5.329691160485032
81,1,line,0.001,17.74167051906388,5.2285620309320455,tka,0.9999958763448812,5.329691160485032
82,1,line,0.001,17.74167051906388,4.33261013935425,tka,0.9999966954011129,5.329691160485032
83,1,line,0.001,17.74167051906388,3.590186079572826,tka,0.999997368208755,5.329691160485032
84,1,line,0.001,17.74167051906388,2.974981748041514,tka,0.999997919891859,5.329691160485032
85,1,line,0.001,17.74167051906388,2.465197124889199,tka,0.9999983706944424,5.329691160485032
86,1,line,0.001,17.74167051906388,2.042767781201581,tka,0.9999987368774017,5.329691160485032
87,1,line,0.001,17.74167051906388,1.6927247585130891,tka,0.9999990316978187,5.329691160485032
88,1,line,0.001,17.74167051906388,1.4026641375740616,tka,0.999999266328326,5.329691160485032
89,1,line,0.001,17.74167051906388,1.162307500343196,tka,0.9999994505393848,5.329691160485032
90,1,line,0.001,17.74167051906388,0.9631377099941828,tka,0.9999995930702358,5.329691160485032
91,1,line,0.001,17.74167051906388,0.7980971026504906,tka,0.9999997017437932,5.329691160485032
92,1,line,0.001,17.74167051906388,0.6613373961475919,tka,0.9999997834457746,5.329691160485032
93,1,line,0.001,17.74167051906388,0.5480124537362374,tka,0.999999844078727,5.329691160485032
94,1,line,0.001,17.74167051906388,0.45410655922289545,tka,0.9999998885552044,5.329691160485032
95,1,line,0.001,17.74167051906388,0.37629211840596005,tka,0.9999999208481631,5.329691160485032
96,1,line,0.001,17.74167051906388,0.3118117443992779,tka,0.9999999440881565,5.329691160485032
97,1,line,0.001,17.74167051906388,0.25838054848767367,tka,0.9999999606865855,5.329691160485032
98,1,line,0.001,17.74167051906388,0.21410517415054012,tka,0.9999999724652169,5.329691160485032
99,1,line,0.001,17.74167051906388,0.17741670519063882,tka,0.9999999807781982,5.329691160485032
100,1,line,0.001,17.74167051906388,1774.167051906386,ctka,0.9981451806040827,5.329691160485032
101,1,line,0.001,17.74167051906388,1470.1507053991284,ctka,0.9984535547847152,5.329691160485032
102,1,line,0.001,17.74167051906388,1218.229757036204,ctka,0.9987101242085654,5.329691160485032
103,1,line,0.001,17.74167051906388,1009.4772838445693,ctka,0.9989236242362927,5.329691160485032
104,1,line,0.001,17.74167051906388,836.4960556187791,ctka,0.9991013140820038,5.329691160485032
105,1,line,0.001,17.74167051906388,693.1564110099514,ctka,0.9992492253385106,5.329691160485032
106,1,line,0.001,17.74167051906388,574.3790504412872,ctka,0.9993723706099925,5.329691160485032
107,1,line,0.001,17.74167051906388,475.95504902730926,ctka,0.9994749169935135,5.329691160485032
108,1,line,0.001,17.74167051906388,394.3967115801767,ctka,0.9995603290771575,5.329691160485032
109,1,line,0.001,17.74167051906388,326.81398468856685,ctka,0.9996314873523998,5.329691160485032
110,1,line,0.001,17.74167051906388,270.81204648002233,ctka,0.9996907873311855,5.329691160485032
111,1,line,0.001,17.74167051906388,224.40644511765734,ctka,0.9997402223726233,5.329691160485032
112,1,line,0.001,17.74167051906388,185.95277892875808,ctka,0.9997814517442949,5.329691160485032
113,1,line,0.001,17.74167051906388,154.08842635156034,ctka,0.999815855829935,5.329691160485032
114,1,line,0.001,17.74167051906388,127.68426087677176,ctka,0.9998445813348228,5.329691160485032
115,1,line,0.001,17.74167051906388,105.80463998282916,ctka,0.9998685793605915,5.329691160485032
116,1,line,0.001,17.74167051906388,87.67425025626312,ctka,0.9998886382888791,5.329691160485032
117,1,line,0.001,17.74167051906388,72.65063384030539,ctka,0.9999054122735962,5.329691160485032
118,1,line,0.001,17.74167051906388,60.20142267508103,ctka,0.9999194453656529,5.329691160485032
119,1,line,0.001,17.74167051906388,49.885473815275994,ctka,0.9999311911491079,5.329691160485032
120,1,line,0.001,17.74167051906388,41.337237347460075,ctka,0.9999410281866248,5.329691160485032
121,1,line,0.001,17.74167051906388,34.25380297775152,ctka,0.9999492721237679,5.329691160485032
122,1,line,0.001,17.74167051906388,28.384166280302086,ctka,0.9999561855607227,5.329691160485032
123,1,line,0.001,17.74167051906388,23.520334251677944,ctka,0.9999619866810925,5.329691160485032
124,1,line,0.001,17.74167051906388,19.489954992779417,ctka,0.9999668572055195,5.329691160485032
125,1,line,0.001,17.74167051906388,16.150210348029734,ctka,0.9999709495877169,5.329691160485032
126,1,line,0.001,17.74167051906388,13.382755084977784,ctka,0.9999743927646935,5.329691160485032
127,1,line,0.001,17.74167051906388,11.089523282051118,ctka,0.9999772957087619,5.329691160485032
128,1,line,0.001,17.74167051906388,9.189253322075416,ctka,0.9999797487302222,5.329691160485032
129,1,line,0.001,17.74167051906388,7.614608353268694,ctka,0.9999818235143951,5.329691160485032
130,1,line,0.001,17.74167051906388,6.309790180055018,ctka,0.9999835734964372,5.329691160485032
131,1,line,0.001,17.74167051906388,5.2285620309320455,ctka,0.9999850359651249,5.329691160485032
132,1,line,0.001,17.74167051906388,4.33261013935425,ctka,0.9999862363675508,5.329691160485032
133,1,line,0.001,17.74167051906388,3.590186079572826,ctka,0.9999871940992021,5.329691160485032
134,1,line,0.001,17.74167051906388,2.974981748041514,ctka,0.9999879281631782,5.329691160485032
135,1,line,0.001,17.74167051906388,2.465197124889199,ctka,0.9999884609953767,5.329691160485032
136,1,line,0.001,17.74167051906388,2.042767781201581,ctka,0.9999888195837506,5.329691160485032
137,1,line,0.001,17.74167051906388,1.6927247585130891,ctka,0.9999890342081419,5.329691160485032
138,1,line,0.001,17.74167051906388,1.4026641375740616,ctka,0.9999891359233349,5.329691160485032
139,1,line,0.001,17.74167051906388,1.162307500343196,ctka,0.9999891539786544,5.329691160485032
140,1,line,0.001,17.74167051906388,0.9631377099941828,ctka,0.9999891139368949,5.329691160485032
141,1,line,0.001,17.74167051906388,0.7980971026504906,ctka,0.9999890367313139,5.329691160485032
142,1,line,0.001,17.74167051906388,0.6613373961475919,ctka,0.999988938538227,5.329691160485032
143,1,line,0.001,17.74167051906388,0.5480124537362374,ctka,0.9999888311949056,5.329691160485032
144,1,line,0.001,17.74167051906388,0.45410655922289545,ctka,0.9999887228936434,5.329691160485032
145,1,line,0.001,17.74167051906388,0.37629211840596005,ctka,0.9999886189504221,5.329691160485032
146,1,line,0.001,17.74167051906388,0.3118117443992779,ctka,0.9999885225252556,5.329691160485032
147,1,line,0.001,17.74167051906388,0.25838054848767367,ctka,0.9999884352351307,5.329691160485032
148,1,line,0.001,17.74167051906388,0.21410517415054012,ctka,0.9999883576422607,5.329691160485032
149,1,line,0.001,17.74167051906388,0.17741670519063882,ctka,0.9999882896241507,5.329691160485032
150,1,line,0.0011352775264921833,17.74167051906388,1774.167051906386,hsic,0.027782916113920413,5.251620609593424
151,1,line,0.0011352775264921833,17.74167051906388,1470.1507053991284,hsic,0.03030798513991656,5.251620609593424
152,1,line,0.0011352775264921833,17.74167051906388,1218.229757036204,hsic,0.033037046663205796,5.251620609593424
153,1,line,0.0011352775264921833,17.74167051906388,1009.4772838445693,hsic,0.03598171326250188,5.251620609593424
154,1,line,0.0011352775264921833,17.74167051906388,836.4960556187791,hsic,0.03915308969941914,5.251620609593424
155,1,line,0.0011352775264921833,17.74167051906388,693.1564110099514,hsic,0.04256139136750682,5.251620609593424
156,1,line,0.0011352775264921833,17.74167051906388,574.3790504412872,hsic,0.04621546030947713,5.251620609593424
157,1,line,0.0011352775264921833,17.74167051906388,475.95504902730926,hsic,0.05012216039020425,5.251620609593424
158,1,line,0.0011352775264921833,17.74167051906388,394.3967115801767,hsic,0.0542856352243018,5.251620609593424
159,1,line,0.0011352775264921833,17.74167051906388,326.81398468856685,hsic,0.058706423236702006,5.251620609593424
160,1,line,0.0011352775264921833,17.74167051906388,270.81204648002233,hsic,0.06338043222143368,5.251620609593424
161,1,line,0.0011352775264921833,17.74167051906388,224.40644511765734,hsic,0.06829776771796767,5.251620609593424
162,1,line,0.0011352775264921833,17.74167051906388,185.95277892875808,hsic,0.07344138934235586,5.251620609593424
163,1,line,0.0011352775264921833,17.74167051906388,154.08842635156034,hsic,0.07878555910486698,5.251620609593424
164,1,line,0.0011352775264921833,17.74167051906388,127.68426087677176,hsic,0.08429406305997758,5.251620609593424
165,1,line,0.0011352775264921833,17.74167051906388,105.80463998282916,hsic,0.08991821958031154,5.251620609593424
166,1,line,0.0011352775264921833,17.74167051906388,87.67425025626312,hsic,0.0955947018394663,5.251620609593424
167,1,line,0.0011352775264921833,17.74167051906388,72.65063384030539,hsic,0.10124319708918579,5.251620609593424
168,1,line,0.0011352775264921833,17.74167051906388,60.20142267508103,hsic,0.10676395502618184,5.251620609593424
169,1,line,0.0011352775264921833,17.74167051906388,49.885473815275994,hsic,0.11203539940370981,5.251620609593424
170,1,line,0.0011352775264921833,17.74167051906388,41.337237347460075,hsic,0.11691218342148675,5.251620609593424
171,1,line,0.0011352775264921833,17.74167051906388,34.25380297775152,hsic,0.12122430081335896,5.251620609593424
172,1,line,0.0011352775264921833,17.74167051906388,28.384166280302086,hsic,0.12477809869588517,5.251620609593424
173,1,line,0.0011352775264921833,17.74167051906388,23.520334251677944,hsic,0.12736033439194952,5.251620609593424
174,1,line,0.0011352775264921833,17.74167051906388,19.489954992779417,hsic,0.12874679887470716,5.251620609593424
175,1,line,0.0011352775264921833,17.74167051906388,16.150210348029734,hsic,0.12871724964713183,5.251620609593424
176,1,line,0.0011352775264921833,17.74167051906388,13.382755084977784,hsic,0.12707783279677967,5.251620609593424
177,1,line,0.0011352775264921833,17.74167051906388,11.089523282051118,hsic,0.12369013705674535,5.251620609593424
178,1,line,0.0011352775264921833,17.74167051906388,9.189253322075416,hsic,0.11850262081694861,5.251620609593424
179,1,line,0.0011352775264921833,17.74167051906388,7.614608353268694,hsic,0.11157697826729611,5.251620609593424
180,1,line,0.0011352775264921833,17.74167051906388,6.309790180055018,hsic,0.10310132805480232,5.251620609593424
181,1,line,0.0011352775264921833,17.74167051906388,5.2285620309320455,hsic,0.09338482735850863,5.251620609593424
182,1,line,0.0011352775264921833,17.74167051906388,4.33261013935425,hsic,0.08283301788615145,5.251620609593424
183,1,line,0.0011352775264921833,17.74167051906388,3.590186079572826,hsic,0.07190755438838575,5.251620609593424
184,1,line,0.0011352775264921833,17.74167051906388,2.974981748041514,hsic,0.06107684778425252,5.251620609593424
185,1,line,0.0011352775264921833,17.74167051906388,2.465197124889199,hsic,0.05076594467797973,5.251620609593424
186,1,line,0.0011352775264921833,17.74167051906388,2.042767781201581,hsic,0.04131472971688784,5.251620609593424
187,1,line,0.0011352775264921833,17.74167051906388,1.6927247585130891,hsic,0.032952211731606576,5.251620609593424
188,1,line,0.0011352775264921833,17.74167051906388,1.4026641375740616,hsic,0.0257906072565238,5.251620609593424
189,1,line,0.0011352775264921833,17.74167051906388,1.162307500343196,hsic,0.019837498100120445,5.251620609593424
190,1,line,0.0011352775264921833,17.74167051906388,0.9631377099941828,hsic,0.01502002289495744,5.251620609593424
191,1,line,0.0011352775264921833,17.74167051906388,0.7980971026504906,hsic,0.011213546182125955,5.251620609593424
192,1,line,0.0011352775264921833,17.74167051906388,0.6613373961475919,hsic,0.008268424344502317,5.251620609593424
193,1,line,0.0011352775264921833,17.74167051906388,0.5480124537362374,hsic,0.0060310581035179734,5.251620609593424
194,1,line,0.0011352775264921833,17.74167051906388,0.45410655922289545,hsic,0.004358010244689607,5.251620609593424
195,1,line,0.0011352775264921833,17.74167051906388,0.37629211840596005,hsic,0.003123783053681763,5.251620609593424
196,1,line,0.0011352775264921833,17.74167051906388,0.3118117443992779,hsic,0.0022237347687325978,5.251620609593424
197,1,line,0.0011352775264921833,17.74167051906388,0.25838054848767367,hsic,0.0015737820309667104,5.251620609593424
198,1,line,0.0011352775264921833,17.74167051906388,0.21410517415054012,hsic,0.0011082994338128711,5.251620609593424
199,1,line,0.0011352775264921833,17.74167051906388,0.17741670519063882,hsic,0.0007772453655358365,5.251620609593424
200,1,line,0.0011352775264921833,17.74167051906388,1774.167051906386,tka,0.9977512231846632,5.251620609593424
201,1,line,0.0011352775264921833,17.74167051906388,1470.1507053991284,tka,0.9981361366795808,5.251620609593424
202,1,line,0.0011352775264921833,17.74167051906388,1218.229757036204,tka,0.9984555034148128,5.251620609593424
203,1,line,0.0011352775264921833,17.74167051906388,1009.4772838445693,tka,0.9987204382740552,5.251620609593424
204,1,line,0.0011352775264921833,17.74167051906388,836.4960556187791,tka,0.9989401786183463,5.251620609593424
205,1,line,0.0011352775264921833,17.74167051906388,693.1564110099514,tka,0.9991223975745066,5.251620609593424
206,1,line,0.0011352775264921833,17.74167051906388,574.3790504412872,tka,0.999273468469681,5.251620609593424
207,1,line,0.0011352775264921833,17.74167051906388,475.95504902730926,tka,0.9993986860700431,5.251620609593424
208,1,line,0.0011352775264921833,17.74167051906388,394.3967115801767,tka,0.9995024496143055,5.251620609593424
209,1,line,0.0011352775264921833,17.74167051906388,326.81398468856685,tka,0.9995884141007045,5.251620609593424
210,1,line,0.0011352775264921833,17.74167051906388,270.81204648002233,tka,0.9996596161827584,5.251620609593424
211,1,line,0.0011352775264921833,17.74167051906388,224.40644511765734,tka,0.9997185789821236,5.251620609593424
212,1,line,0.0011352775264921833,17.74167051906388,185.95277892875808,tka,0.9997673985234329,5.251620609593424
213,1,line,0.0011352775264921833,17.74167051906388,154.08842635156034,tka,0.9998078145875592,5.251620609593424
214,1,line,0.0011352775264921833,17.74167051906388,127.68426087677176,tka,0.9998412693852087,5.251620609593424
215,1,line,0.0011352775264921833,17.74167051906388,105.80463998282916,tka,0.9998689571515063,5.251620609593424
216,1,line,0.0011352775264921833,17.74167051906388,87.67425025626312,tka,0.9998918665985458,5.251620609593424
217,1,line,0.0011352775264921833,17.74167051906388,72.65063384030539,tka,0.9999108169984751,5.251620609593424
218,1,line,0.0011352775264921833,17.74167051906388,60.20142267508103,tka,0.9999264881099867,5.251620609593424
219,1,line,0.0011352775264921833,17.74167051906388,49.885473815275994,tka,0.9999394443216248,5.251620609593424
220,1,line,0.0011352775264921833,17.74167051906388,41.337237347460075,tka,0.9999501539308887,5.251620609593424
221,1,line,0.0011352775264921833,17.74167051906388,34.25380297775152,tka,0.9999590048302331,5.251620609593424
222,1,line,0.0011352775264921833,17.74167051906388,28.384166280302086,tka,0.9999663177221599,5.251620609593424
223,1,line,0.0011352775264921833,17.74167051906388,23.520334251677944,tka,0.999972357536644,5.251620609593424
224,1,line,0.0011352775264921833,17.74167051906388,19.489954992779417,tka,0.9999773433087655,5.251620609593424
225,1,line,0.0011352775264921833,17.74167051906388,16.150210348029734,tka,0.9999814565270749,5.251620609593424
226,1,line,0.0011352775264921833,17.74167051906388,13.382755084977784,tka,0.9999848479159411,5.251620609593424
227,1,line,0.0011352775264921833,17.74167051906388,11.089523282051118,tka,0.9999876427562204,5.251620609593424
228,1,line,0.0011352775264921833,17.74167051906388,9.189253322075416,tka,0.9999899450461381,5.251620609593424
229,1,line,0.0011352775264921833,17.74167051906388,7.614608353268694,tka,0.999991840888045,5.251620609593424
230,1,line,0.0011352775264921833,17.74167051906388,6.309790180055018,tka,0.9999934014015179,5.251620609593424
231,1,line,0.0011352775264921833,17.74167051906388,5.2285620309320455,tka,0.9999946852736351,5.251620609593424
232,1,line,0.0011352775264921833,17.74167051906388,4.33261013935425,tka,0.9999957408972435,5.251620609593424
233,1,line,0.0011352775264921833,17.74167051906388,3.590186079572826,tka,0.9999966080318018,5.251620609593424
234,1,line,0.0011352775264921833,17.74167051906388,2.974981748041514,tka,0.9999973190592096,5.251620609593424
235,1,line,0.0011352775264921833,17.74167051906388,2.465197124889199,tka,0.9999979000707214,5.251620609593424
236,1,line,0.0011352775264921833,17.74167051906388,2.042767781201581,tka,0.9999983720232529,5.251620609593424
237,1,line,0.0011352775264921833,17.74167051906388,1.6927247585130891,tka,0.9999987520020712,5.251620609593424
238,1,line,0.0011352775264921833,17.74167051906388,1.4026641375740616,tka,0.9999990544060724,5.251620609593424
239,1,line,0.0011352775264921833,17.74167051906388,1.162307500343196,tka,0.999999291827226,5.251620609593424
240,1,line,0.0011352775264921833,17.74167051906388,0.9631377099941828,tka,0.999999475528753,5.251620609593424
241,1,line,0.0011352775264921833,17.74167051906388,0.7980971026504906,tka,0.9999996155930889,5.251620609593424
242,1,line,0.0011352775264921833,17.74167051906388,0.6613373961475919,tka,0.9999997208948992,5.251620609593424
243,1,line,0.0011352775264921833,17.74167051906388,0.5480124537362374,tka,0.9999997990417129,5.251620609593424
244,1,line,0.0011352775264921833,17.74167051906388,0.45410655922289545,tka,0.9999998563651596,5.251620609593424
245,1,line,0.0011352775264921833,17.74167051906388,0.37629211840596005,tka,0.999999897985841,5.251620609593424
246,1,line,0.0011352775264921833,17.74167051906388,0.3118117443992779,tka,0.9999999279385975,5.251620609593424
247,1,line,0.0011352775264921833,17.74167051906388,0.25838054848767367,tka,0.9999999493313377,5.251620609593424
248,1,line,0.0011352775264921833,17.74167051906388,0.21410517415054012,tka,0.9999999645121299,5.251620609593424
249,1,line,0.0011352775264921833,17.74167051906388,0.17741670519063882,tka,0.9999999752262332,5.251620609593424
250,1,line,0.0011352775264921833,17.74167051906388,1774.167051906386,ctka,0.9976111746065915,5.251620609593424
251,1,line,0.0011352775264921833,17.74167051906388,1470.1507053991284,ctka,0.9980080632732518,5.251620609593424
252,1,line,0.0011352775264921833,17.74167051906388,1218.229757036204,ctka,0.9983383561785035,5.251620609593424
253,1,line,0.0011352775264921833,17.74167051906388,1009.4772838445693,ctka,0.9986132600877701,5.251620609593424
254,1,line,0.0011352775264921833,17.74167051906388,836.4960556187791,ctka,0.9988420950819659,5.251620609593424
255,1,line,0.0011352775264921833,17.74167051906388,693.1564110099514,ctka,0.9990326092505486,5.251620609593424
256,1,line,0.0011352775264921833,17.74167051906388,574.3790504412872,ctka,0.9991912443382914,5.251620609593424
257,1,line,0.0011352775264921833,17.74167051906388,475.95504902730926,ctka,0.9993233575725862,5.251620609593424
258,1,line,0.0011352775264921833,17.74167051906388,394.3967115801767,ctka,0.9994334048894307,5.251620609593424
259,1,line,0.0011352775264921833,17.74167051906388,326.81398468856685,ctka,0.9995250926390783,5.251620609593424
260,1,line,0.0011352775264921833,17.74167051906388,270.81204648002233,ctka,0.9996015044252631,5.251620609593424
261,1,line,0.0011352775264921833,17.74167051906388,224.40644511765734,ctka,0.9996652070306019,5.251620609593424
262,1,line,0.0011352775264921833,17.74167051906388,185.95277892875808,ctka,0.9997183375074823,5.251620609593424
263,1,line,0.0011352775264921833,17.74167051906388,154.08842635156034,ctka,0.9997626739314092,5.251620609593424
264,1,line,0.0011352775264921833,17.74167051906388,127.68426087677176,ctka,0.999799693453088,5.251620609593424
265,1,line,0.0011352775264921833,17.74167051906388,105.80463998282916,ctka,0.999830621285461,5.251620609593424
266,1,line,0.0011352775264921833,17.74167051906388,87.67425025626312,ctka,0.9998564730613723,5.251620609593424
267,1,line,0.0011352775264921833,17.74167051906388,72.65063384030539,ctka,0.9998780915473553,5.251620609593424
268,1,line,0.0011352775264921833,17.74167051906388,60.20142267508103,ctka,0.9998961777224535,5.251620609593424
269,1,line,0.0011352775264921833,17.74167051906388,49.885473815275994,ctka,0.9999113160611096,5.251620609593424
270,1,line,0.0011352775264921833,17.74167051906388,41.337237347460075,ctka,0.9999239944087326,5.251620609593424
271,1,line,0.0011352775264921833,17.74167051906388,34.25380297775152,ctka,0.9999346195529085,5.251620609593424
272,1,line,0.0011352775264921833,17.74167051906388,28.384166280302086,ctka,0.9999435299267011,5.251620609593424
273,1,line,0.0011352775264921833,17.74167051906388,23.520334251677944,ctka,0.9999510067211819,5.251620609593424
274,1,line,0.0011352775264921833,17.74167051906388,19.489954992779417,ctka,0.9999572841349514,5.251620609593424
275,1,line,0.0011352775264921833,17.74167051906388,16.150210348029734,ctka,0.9999625586490813,5.251620609593424
276,1,line,0.0011352775264921833,17.74167051906388,13.382755084977784,ctka,0.9999669964374838,5.251620609593424
277,1,line,0.0011352775264921833,17.74167051906388,11.089523282051118,ctka,0.9999707379434948,5.251620609593424
278,1,line,0.0011352775264921833,17.74167051906388,9.189253322075416,ctka,0.9999738995579337,5.251620609593424
279,1,line,0.0011352775264921833,17.74167051906388,7.614608353268694,ctka,0.9999765736670783,5.251620609593424
